Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
24/10/2019;12:00;43.0;11.0;54.375;55.3125;52.375;338.5;8.484000205993652;282.6000061035156
24/10/2019;12:01;42.0;12.0;52.9375;55.25;51.5625;338.5;8.484000205993652;282.79998779296875
24/10/2019;12:02;44.0;11.0;51.0;55.5;51.1875;338.5;8.46399974822998;282.20001220703125
24/10/2019;12:04;45.0;10.0;50.3125;56.0;51.25;351.6000061035156;8.411999702453613;280.20001220703125
24/10/2019;12:06;43.0;11.0;49.25;56.0625;50.75;351.6000061035156;8.468000411987305;282.29998779296875
24/10/2019;12:07;45.0;10.0;49.5;56.5;50.6875;351.6000061035156;8.53600025177002;284.20001220703125
24/10/2019;12:08;45.0;10.0;47.0;56.5;49.4375;351.6000061035156;8.46399974822998;282.20001220703125
24/10/2019;12:09;46.0;10.0;48.25;57.5625;50.75;351.6000061035156;8.420000076293945;280.70001220703125
24/10/2019;12:10;45.0;10.0;46.25;56.5625;48.875;351.6000061035156;8.527999877929688;284.1000061035156
24/10/2019;12:12;46.0;10.0;46.75;57.1875;49.3125;351.6000061035156;8.527999877929688;284.20001220703125
24/10/2019;12:14;46.0;10.0;49.25;58.1875;51.0625;351.6000061035156;8.468000411987305;282.5
24/10/2019;12:15;46.0;10.0;48.375;57.8125;50.4375;351.6000061035156;8.239999771118164;274.79998779296875
24/10/2019;12:16;45.0;10.0;52.0625;57.75;51.6875;351.6000061035156;8.46399974822998;282.29998779296875
24/10/2019;12:18;45.0;10.0;50.1875;57.25;50.625;351.6000061035156;8.444000244140625;281.70001220703125
24/10/2019;12:19;43.0;11.0;52.5;56.3125;52.0;339.8999938964844;8.387999534606934;279.79998779296875
24/10/2019;12:21;42.0;12.0;54.375;55.4375;52.5;339.8999938964844;8.380000114440918;279.5
24/10/2019;12:22;42.0;12.0;55.875;55.0;53.75;339.8999938964844;8.387999534606934;279.6000061035156
24/10/2019;12:23;42.0;12.0;55.5625;55.125;53.125;339.8999938964844;8.420000076293945;280.70001220703125
24/10/2019;12:24;41.0;12.0;55.25;54.375;51.9375;339.8999938964844;8.520000457763672;284.29998779296875
24/10/2019;12:25;42.0;12.0;56.0;54.875;53.125;339.8999938964844;8.515999794006348;283.79998779296875
24/10/2019;12:27;42.0;12.0;56.0;54.875;53.4375;339.8999938964844;8.395999908447266;279.8999938964844
24/10/2019;12:28;43.0;11.0;56.875;55.5625;54.3125;339.8999938964844;8.395999908447266;279.79998779296875
24/10/2019;12:29;44.0;11.0;56.6875;56.75;55.0;339.8999938964844;8.5;283.29998779296875
24/10/2019;12:30;44.0;11.0;54.4375;56.75;53.8125;339.8999938964844;8.460000038146973;282.1000061035156
24/10/2019;12:31;46.0;10.0;51.4375;57.9375;53.5625;339.8999938964844;8.472000122070312;282.6000061035156
24/10/2019;12:33;45.0;10.0;51.0625;57.9375;52.375;339.8999938964844;8.432000160217285;280.8999938964844
24/10/2019;12:34;45.0;10.0;53.5;58.125;53.6875;339.8999938964844;8.460000038146973;282.29998779296875
24/10/2019;12:36;45.0;10.0;54.25;58.125;54.4375;349.20001220703125;8.4399995803833;281.6000061035156
24/10/2019;12:37;45.0;10.0;55.75;57.5;53.75;349.20001220703125;8.45199966430664;281.79998779296875
24/10/2019;12:38;46.0;10.0;56.875;58.5;55.875;349.20001220703125;8.472000122070312;282.8999938964844
24/10/2019;12:39;45.0;10.0;58.625;58.3125;56.5625;349.20001220703125;8.395999908447266;280.3999938964844
24/10/2019;12:40;45.0;10.0;58.9375;58.25;56.4375;349.20001220703125;8.416000366210938;281.20001220703125
24/10/2019;12:42;43.0;11.0;59.125;57.6875;55.6875;349.20001220703125;8.371999740600586;279.20001220703125
24/10/2019;12:43;43.0;11.0;58.8125;57.3125;55.9375;349.20001220703125;8.36400032043457;279.29998779296875
24/10/2019;12:44;45.0;10.0;59.375;58.5;57.5625;349.20001220703125;8.36400032043457;279.20001220703125
24/10/2019;12:45;45.0;10.0;60.0625;58.5;58.0;349.20001220703125;8.36400032043457;279.29998779296875
24/10/2019;12:46;43.0;11.0;59.8125;58.25;57.625;349.20001220703125;8.460000038146973;282.20001220703125
24/10/2019;12:48;42.0;12.0;55.5;56.75;53.6875;349.20001220703125;8.508000373840332;284.20001220703125
24/10/2019;12:49;42.0;12.0;56.0;56.1875;53.5;349.20001220703125;8.503999710083008;283.70001220703125
24/10/2019;12:51;42.0;12.0;56.75;55.3125;53.0625;348.8999938964844;8.456000328063965;282.20001220703125
24/10/2019;12:52;43.0;11.0;56.375;55.75;53.6875;348.8999938964844;8.5;283.5
24/10/2019;12:53;42.0;12.0;57.0625;55.5;53.75;348.8999938964844;8.355999946594238;278.3999938964844
24/10/2019;12:54;41.0;12.0;57.0;54.5625;53.0625;348.8999938964844;8.404000282287598;279.8999938964844
24/10/2019;12:56;41.0;12.0;57.875;54.5;53.5;348.8999938964844;8.319999694824219;277.5
24/10/2019;12:57;42.0;12.0;58.4375;54.1875;53.3125;348.8999938964844;8.300000190734863;276.6000061035156
24/10/2019;12:58;41.0;12.0;57.9375;53.625;52.875;348.8999938964844;8.276000022888184;275.8999938964844
24/10/2019;12:59;41.0;12.0;57.9375;53.5;52.5;348.8999938964844;8.196000099182129;273.20001220703125
