Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
02/11/2019;04:01;19.0;23.0;19.625;19.5625;19.6875;-0.20000000298023224;0.012000000104308128;-0.20000000298023224
02/11/2019;04:02;19.0;23.0;19.625;19.625;19.75;-0.20000000298023224;0.012000000104308128;-0.4000000059604645
02/11/2019;04:03;19.0;23.0;19.625;19.625;19.75;-0.20000000298023224;0.00800000037997961;-0.10000000149011612
02/11/2019;04:04;19.0;27.0;19.625;19.5625;19.75;-0.20000000298023224;0.012000000104308128;-0.4000000059604645
02/11/2019;04:05;19.0;23.0;19.6875;19.625;19.75;-0.20000000298023224;0.00800000037997961;-0.4000000059604645
02/11/2019;04:07;19.0;25.0;19.6875;19.625;19.75;-0.4000000059604645;0.00800000037997961;-0.10000000149011612
02/11/2019;04:09;19.0;23.0;19.625;19.625;19.75;-0.4000000059604645;0.012000000104308128;-0.10000000149011612
02/11/2019;04:10;19.0;23.0;19.6875;19.5625;19.6875;-0.4000000059604645;0.012000000104308128;-0.5
02/11/2019;04:11;19.0;28.0;19.75;19.625;19.6875;-0.4000000059604645;0.012000000104308128;-0.4000000059604645
02/11/2019;04:12;19.0;23.0;19.6875;19.5625;19.6875;-0.4000000059604645;0.00800000037997961;-0.30000001192092896
02/11/2019;04:13;19.0;23.0;19.625;19.5625;19.6875;-0.4000000059604645;0.00800000037997961;-0.20000000298023224
02/11/2019;04:15;19.0;23.0;19.625;19.5625;19.625;-0.4000000059604645;0.00800000037997961;-0.4000000059604645
02/11/2019;04:16;19.0;23.0;19.625;19.625;19.6875;-0.4000000059604645;0.00800000037997961;-0.30000001192092896
02/11/2019;04:17;19.0;27.0;19.625;19.5625;19.6875;-0.4000000059604645;0.012000000104308128;-0.30000001192092896
02/11/2019;04:18;19.0;23.0;19.625;19.5625;19.6875;-0.4000000059604645;0.00800000037997961;-0.5
02/11/2019;04:19;19.0;23.0;19.6875;19.625;19.6875;-0.4000000059604645;0.012000000104308128;-0.20000000298023224
02/11/2019;04:21;19.0;23.0;19.625;19.5625;19.6875;-0.4000000059604645;0.012000000104308128;-0.20000000298023224
02/11/2019;04:22;19.0;25.0;19.6875;19.625;19.6875;-0.10000000149011612;0.00800000037997961;-0.20000000298023224
02/11/2019;04:24;19.0;26.0;19.625;19.625;19.6875;-0.10000000149011612;0.012000000104308128;-0.20000000298023224
02/11/2019;04:25;19.0;24.0;19.5625;19.5625;19.6875;-0.10000000149011612;0.00800000037997961;0.10000000149011612
02/11/2019;04:26;19.0;23.0;19.5625;19.5625;19.6875;-0.10000000149011612;0.012000000104308128;-0.20000000298023224
02/11/2019;04:27;19.0;23.0;19.5625;19.5;19.625;-0.10000000149011612;0.00800000037997961;-0.10000000149011612
02/11/2019;04:28;19.0;23.0;19.5625;19.5;19.5625;-0.10000000149011612;0.012000000104308128;-0.5
02/11/2019;04:30;19.0;27.0;19.625;19.5;19.5625;-0.10000000149011612;0.00800000037997961;-0.20000000298023224
02/11/2019;04:31;19.0;23.0;19.6875;19.5625;19.625;-0.10000000149011612;0.00800000037997961;-0.20000000298023224
02/11/2019;04:32;19.0;23.0;19.6875;19.5625;19.625;-0.10000000149011612;0.012000000104308128;-0.20000000298023224
02/11/2019;04:33;19.0;25.0;19.6875;19.5625;19.625;-0.10000000149011612;0.00800000037997961;-0.30000001192092896
02/11/2019;04:34;19.0;27.0;19.6875;19.5625;19.625;-0.10000000149011612;0.00800000037997961;-0.10000000149011612
02/11/2019;04:36;19.0;30.0;19.625;19.625;19.6875;-0.10000000149011612;0.012000000104308128;-0.20000000298023224
02/11/2019;04:37;19.0;28.0;19.625;19.5625;19.6875;-0.10000000149011612;0.00800000037997961;-0.4000000059604645
02/11/2019;04:39;19.0;27.0;19.5625;19.5;19.6875;-0.10000000149011612;0.00800000037997961;-0.10000000149011612
02/11/2019;04:40;19.0;26.0;19.5625;19.5625;19.6875;-0.10000000149011612;0.00800000037997961;0.0
02/11/2019;04:41;19.0;24.0;19.5625;19.5;19.6875;-0.10000000149011612;0.00800000037997961;-0.5
02/11/2019;04:42;19.0;28.0;19.5625;19.5;19.6875;-0.10000000149011612;0.00800000037997961;-0.30000001192092896
02/11/2019;04:43;19.0;25.0;19.625;19.5625;19.6875;-0.10000000149011612;0.00800000037997961;0.10000000149011612
02/11/2019;04:45;19.0;25.0;19.625;19.5625;19.6875;-0.10000000149011612;0.012000000104308128;-0.20000000298023224
02/11/2019;04:46;19.0;27.0;19.625;19.5625;19.6875;-0.10000000149011612;0.012000000104308128;-0.10000000149011612
02/11/2019;04:47;19.0;26.0;19.5625;19.5;19.6875;-0.10000000149011612;0.00800000037997961;-0.10000000149011612
02/11/2019;04:48;19.0;28.0;19.5;19.4375;19.6875;-0.10000000149011612;0.00800000037997961;-0.30000001192092896
02/11/2019;04:49;19.0;23.0;19.5625;19.5;19.625;-0.10000000149011612;0.012000000104308128;-0.30000001192092896
02/11/2019;04:51;19.0;24.0;19.5625;19.5;19.625;-0.10000000149011612;0.012000000104308128;-0.4000000059604645
02/11/2019;04:52;19.0;23.0;19.5;19.4375;19.5625;-0.10000000149011612;0.00800000037997961;-0.20000000298023224
02/11/2019;04:54;19.0;23.0;19.5625;19.4375;19.5625;-0.10000000149011612;0.012000000104308128;0.0
02/11/2019;04:55;19.0;23.0;19.5625;19.5;19.5625;-0.10000000149011612;0.012000000104308128;0.0
02/11/2019;04:56;19.0;24.0;19.625;19.5625;19.625;-0.10000000149011612;0.012000000104308128;-0.10000000149011612
02/11/2019;04:57;19.0;24.0;19.6875;19.5625;19.625;-0.10000000149011612;0.012000000104308128;-0.30000001192092896
02/11/2019;04:59;19.0;25.0;19.625;19.5625;19.625;-0.10000000149011612;0.012000000104308128;0.0
