Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
25/10/2019;15:45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25/10/2019;15:45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25/10/2019;15:45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25/10/2019;15:47;33.0;16.0;43.375;37.625;40.75;0.0;11.619999885559082;384.79998779296875
25/10/2019;15:48;33.0;16.0;43.8125;38.125;41.375;0.0;2.3480000495910645;77.0999984741211
25/10/2019;15:49;32.0;17.0;42.8125;36.875;40.0625;0.0;2.0320000648498535;67.0
25/10/2019;15:50;30.0;18.0;40.1875;35.125;37.9375;0.0;1.9040000438690186;62.29999923706055
25/10/2019;15:51;30.0;18.0;38.0625;33.1875;35.5625;0.0;1.8600000143051147;60.70000076293945
25/10/2019;15:53;28.0;19.0;35.3125;31.1875;33.5;0.0;5.567999839782715;183.8000030517578
25/10/2019;15:54;28.0;19.0;34.5625;30.625;32.8125;0.0;10.567999839782715;349.0
25/10/2019;15:55;29.0;18.0;35.375;31.375;33.5;0.0;10.52400016784668;347.3999938964844
25/10/2019;15:57;30.0;18.0;37.1875;33.25;35.375;0.0;10.503999710083008;347.20001220703125
25/10/2019;15:59;31.0;17.0;38.375;33.875;35.875;0.0;10.472000122070312;346.5
