Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
23/10/2019;22:00;18.0;62.0;16.3125;16.6875;16.75;0.0;0.012000000104308128;0.0
23/10/2019;22:01;19.0;62.0;16.25;16.6875;16.75;0.0;0.012000000104308128;-0.10000000149011612
23/10/2019;22:02;18.0;62.0;16.1875;16.625;16.625;0.0;0.00800000037997961;-0.30000001192092896
23/10/2019;22:04;18.0;62.0;16.125;16.5625;16.5625;0.0;0.00800000037997961;0.0
23/10/2019;22:05;18.0;62.0;16.0625;16.5;16.5;0.0;0.012000000104308128;-0.10000000149011612
23/10/2019;22:06;18.0;63.0;16.0625;16.5;16.5625;0.0;0.012000000104308128;-0.20000000298023224
23/10/2019;22:07;19.0;63.0;16.0;16.4375;16.5;0.0;0.012000000104308128;0.0
23/10/2019;22:08;17.0;63.0;15.9375;16.375;16.375;0.0;0.00800000037997961;-0.10000000149011612
23/10/2019;22:10;17.0;63.0;15.875;16.3125;16.3125;0.0;0.012000000104308128;-0.4000000059604645
23/10/2019;22:11;17.0;63.0;15.8125;16.25;16.3125;0.0;0.012000000104308128;-0.20000000298023224
23/10/2019;22:13;17.0;63.0;15.6875;16.25;16.25;-0.20000000298023224;0.012000000104308128;-0.10000000149011612
23/10/2019;22:14;17.0;63.0;15.6875;16.1875;16.25;-0.20000000298023224;0.012000000104308128;-0.30000001192092896
23/10/2019;22:15;17.0;63.0;15.625;16.1875;16.1875;-0.20000000298023224;0.012000000104308128;-0.10000000149011612
23/10/2019;22:16;17.0;63.0;15.5625;16.125;16.125;-0.20000000298023224;0.00800000037997961;0.10000000149011612
23/10/2019;22:18;17.0;63.0;15.5625;16.125;16.125;-0.20000000298023224;0.012000000104308128;0.0
23/10/2019;22:19;17.0;64.0;15.5625;15.9375;16.0;-0.20000000298023224;0.012000000104308128;-0.10000000149011612
23/10/2019;22:20;18.0;65.0;15.6875;16.0;16.125;-0.20000000298023224;0.012000000104308128;0.0
23/10/2019;22:21;17.0;64.0;15.5625;15.875;16.0;-0.20000000298023224;0.00800000037997961;-0.20000000298023224
