Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
06/11/2019;13:00;46.0;16.0;54.75;55.0625;56.0625;638.2999877929688;15.236000061035156;510.3999938964844
06/11/2019;13:02;44.5;16.0;53.8125;54.75;55.4375;638.2999877929688;15.295999526977539;512.5
06/11/2019;13:03;44.0;16.0;54.25;53.25;54.75;638.2999877929688;15.291999816894531;512.2000122070312
06/11/2019;13:04;42.70000076293945;14.0;54.625;53.4375;55.375;638.2999877929688;15.35200023651123;513.7999877929688
06/11/2019;13:05;41.900001525878906;14.0;54.375;52.1875;54.5;638.2999877929688;15.371999740600586;514.2999877929688
06/11/2019;13:06;38.400001525878906;12.0;50.5625;48.875;49.9375;638.2999877929688;15.503999710083008;517.9000244140625
06/11/2019;13:08;37.70000076293945;11.0;51.1875;48.375;50.75;638.2999877929688;15.5;517.2999877929688
06/11/2019;13:09;38.5;12.0;51.625;48.625;51.125;638.2999877929688;15.539999961853027;518.5
06/11/2019;13:11;38.0;12.0;51.875;46.9375;50.125;638.5999755859375;15.555999755859375;518.9000244140625
06/11/2019;13:12;38.70000076293945;12.0;52.125;46.875;50.5625;638.5999755859375;15.576000213623047;519.4000244140625
06/11/2019;13:13;38.20000076293945;12.0;52.25;45.9375;50.0625;638.5999755859375;15.567999839782715;518.5999755859375
06/11/2019;13:14;38.099998474121094;12.0;52.5;44.8125;49.125;638.5999755859375;15.564000129699707;518.7000122070312
06/11/2019;13:15;37.79999923706055;11.0;52.625;44.6875;48.875;638.5999755859375;15.520000457763672;517.2999877929688
06/11/2019;13:17;39.400001525878906;13.0;53.5;46.3125;50.5;638.5999755859375;15.45199966430664;515.0999755859375
06/11/2019;13:18;41.900001525878906;14.0;53.75;48.1875;51.9375;638.5999755859375;15.45199966430664;515.2000122070312
06/11/2019;13:19;43.29999923706055;15.0;53.8125;50.75;53.0625;638.5999755859375;15.420000076293945;514.7000122070312
06/11/2019;13:20;43.900001525878906;15.0;53.3125;50.875;52.75;638.5999755859375;15.468000411987305;516.2000122070312
06/11/2019;13:21;41.20000076293945;14.0;52.9375;47.875;50.75;638.5999755859375;15.47599983215332;516.4000244140625
06/11/2019;13:23;40.79999923706055;13.0;53.4375;47.375;51.1875;638.5999755859375;15.491999626159668;517.0
06/11/2019;13:24;40.20000076293945;13.0;53.3125;47.5;51.375;638.5999755859375;15.47599983215332;516.5999755859375
06/11/2019;13:26;41.70000076293945;14.0;54.3125;48.6875;52.6875;639.0;15.404000282287598;514.4000244140625
06/11/2019;13:27;42.20000076293945;14.0;55.0625;49.0;53.0625;639.0;15.371999740600586;513.0999755859375
06/11/2019;13:28;41.79999923706055;14.0;54.5;50.0625;53.5625;639.0;15.284000396728516;510.5
06/11/2019;13:29;42.79999923706055;14.0;56.3125;51.3125;55.375;639.0;15.35200023651123;512.7999877929688
06/11/2019;13:31;42.400001525878906;14.0;55.8125;50.125;53.8125;639.0;15.36400032043457;513.0
06/11/2019;13:32;41.70000076293945;14.0;56.0;49.25;53.4375;639.0;15.380000114440918;513.7000122070312
06/11/2019;13:33;41.70000076293945;14.0;55.375;48.375;52.5;639.0;15.383999824523926;514.0999755859375
06/11/2019;13:34;42.099998474121094;14.0;54.3125;49.0625;52.1875;639.0;15.392000198364258;514.2000122070312
06/11/2019;13:35;43.599998474121094;15.0;54.875;49.625;53.125;639.0;15.355999946594238;513.0
06/11/2019;13:37;43.70000076293945;15.0;54.6875;50.5625;53.6875;639.0;15.347999572753906;513.0
06/11/2019;13:38;44.900001525878906;16.0;54.8125;52.875;54.75;639.0;15.319999694824219;512.2999877929688
06/11/2019;13:39;44.70000076293945;16.0;53.4375;52.9375;54.125;639.0;15.331999778747559;512.5999755859375
06/11/2019;13:40;43.79999923706055;15.0;53.875;52.1875;54.0625;639.0;15.331999778747559;512.7999877929688
06/11/2019;13:42;42.29999923706055;14.0;53.875;51.5625;53.875;636.0;15.347999572753906;513.2000122070312
06/11/2019;13:43;41.900001525878906;14.0;53.6875;51.125;53.375;636.0;15.35200023651123;513.0999755859375
06/11/2019;13:44;42.5;14.0;54.8125;51.1875;54.25;636.0;15.331999778747559;512.0999755859375
06/11/2019;13:46;41.70000076293945;14.0;54.875;51.0;54.0;636.0;15.32800006866455;512.0999755859375
06/11/2019;13:47;41.20000076293945;14.0;55.4375;50.625;54.0;636.0;15.32800006866455;512.0
06/11/2019;13:48;41.599998474121094;14.0;55.875;49.6875;53.8125;636.0;15.355999946594238;513.0
06/11/2019;13:49;40.79999923706055;13.0;55.125;48.5;52.4375;636.0;15.380000114440918;513.5
06/11/2019;13:50;41.20000076293945;14.0;54.6875;50.0625;53.8125;636.0;15.263999938964844;509.79998779296875
06/11/2019;13:52;43.29999923706055;15.0;55.8125;50.6875;54.6875;636.0;15.248000144958496;509.5
06/11/2019;13:53;44.70000076293945;16.0;56.4375;52.125;55.5625;636.0;15.215999603271484;508.20001220703125
06/11/2019;13:54;44.400001525878906;16.0;57.0;52.5;56.125;636.0;15.244000434875488;509.1000061035156
06/11/2019;13:55;43.5;15.0;56.375;51.8125;55.3125;636.0;15.288000106811523;511.0
06/11/2019;13:57;42.0;14.0;56.25;49.625;53.5;630.2999877929688;15.279999732971191;510.6000061035156
06/11/2019;13:59;41.900001525878906;14.0;55.3125;49.75;53.25;630.2999877929688;15.303999900817871;511.3999938964844
