Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
29/10/2019;06:00;22.0;22.0;21.6875;21.5625;21.5625;3.9000000953674316;0.4880000054836273;15.0
29/10/2019;06:01;22.0;22.0;21.75;21.625;21.5625;3.9000000953674316;0.515999972820282;16.0
29/10/2019;06:02;22.0;22.0;21.6875;21.5625;21.5;3.9000000953674316;0.5440000295639038;16.899999618530273
29/10/2019;06:04;22.0;22.0;21.6875;21.5;21.375;18.700000762939453;0.5759999752044678;17.899999618530273
29/10/2019;06:05;22.0;22.0;21.6875;21.4375;21.3125;18.700000762939453;0.6399999856948853;20.299999237060547
29/10/2019;06:06;22.0;22.0;21.625;21.5;21.25;18.700000762939453;0.7360000014305115;23.100000381469727
29/10/2019;06:08;22.0;22.0;21.625;21.5625;21.4375;18.700000762939453;0.7480000257492065;23.399999618530273
29/10/2019;06:09;22.0;22.0;21.6875;21.625;21.5;18.700000762939453;0.7440000176429749;23.299999237060547
29/10/2019;06:10;22.0;22.0;21.75;21.625;21.5;18.700000762939453;0.7559999823570251;23.700000762939453
29/10/2019;06:11;22.0;22.0;21.6875;21.75;21.625;18.700000762939453;0.7839999794960022;24.600000381469727
29/10/2019;06:12;22.0;22.0;21.75;21.8125;21.625;18.700000762939453;0.8479999899864197;26.799999237060547
29/10/2019;06:14;22.0;22.0;21.875;21.8125;21.5625;18.700000762939453;0.8880000114440918;28.200000762939453
29/10/2019;06:15;22.0;22.0;21.9375;21.875;21.625;18.700000762939453;0.9319999814033508;29.299999237060547
29/10/2019;06:16;22.0;22.0;21.9375;21.8125;21.5625;18.700000762939453;0.9760000109672546;30.799999237060547
29/10/2019;06:17;22.0;22.0;21.875;21.875;21.6875;18.700000762939453;1.0080000162124634;31.899999618530273
29/10/2019;06:19;22.0;22.0;21.875;21.875;21.75;34.79999923706055;1.0720000267028809;34.099998474121094
29/10/2019;06:20;22.0;22.0;21.9375;21.875;21.625;34.79999923706055;1.128000020980835;35.5
29/10/2019;06:21;22.0;22.0;22.0;21.875;21.625;34.79999923706055;1.156000018119812;36.79999923706055
29/10/2019;06:23;22.0;22.0;21.8125;21.875;21.6875;34.79999923706055;1.187999963760376;37.900001525878906
29/10/2019;06:24;22.0;22.0;21.875;22.0;21.8125;34.79999923706055;1.2200000286102295;38.599998474121094
29/10/2019;06:25;22.0;22.0;21.9375;21.9375;21.625;34.79999923706055;1.2879999876022339;40.5
29/10/2019;06:26;22.0;22.0;22.0;22.0625;21.8125;34.79999923706055;1.315999984741211;42.0
29/10/2019;06:27;22.0;22.0;22.0;22.0625;21.8125;34.79999923706055;1.343999981880188;42.900001525878906
29/10/2019;06:29;22.0;22.0;22.0625;22.0625;21.75;34.79999923706055;1.3760000467300415;43.400001525878906
29/10/2019;06:30;22.0;22.0;22.125;22.0625;21.6875;34.79999923706055;1.4040000438690186;44.900001525878906
29/10/2019;06:31;22.0;22.0;22.0;22.1875;21.9375;34.79999923706055;1.4639999866485596;46.70000076293945
29/10/2019;06:32;22.0;22.0;22.125;22.1875;21.875;34.79999923706055;1.4919999837875366;47.599998474121094
29/10/2019;06:33;22.0;22.0;22.125;22.3125;22.0625;34.79999923706055;1.5199999809265137;48.400001525878906
29/10/2019;06:35;22.0;22.0;22.1875;22.375;22.1875;49.70000076293945;1.5479999780654907;49.099998474121094
29/10/2019;06:37;22.0;22.0;22.125;22.4375;22.0625;49.70000076293945;1.5839999914169312;50.400001525878906
29/10/2019;06:38;22.0;22.0;22.25;22.5625;22.25;49.70000076293945;1.628000020980835;52.0
29/10/2019;06:39;22.0;22.0;22.25;22.625;22.3125;49.70000076293945;1.6480000019073486;52.599998474121094
29/10/2019;06:40;22.0;22.0;22.25;22.5;22.1875;49.70000076293945;1.6759999990463257;53.400001525878906
29/10/2019;06:41;22.0;22.0;22.375;22.5625;22.25;49.70000076293945;1.7000000476837158;54.20000076293945
29/10/2019;06:43;22.0;22.0;22.375;22.5625;22.1875;49.70000076293945;1.7200000286102295;54.900001525878906
29/10/2019;06:44;22.0;22.0;22.375;22.75;22.4375;49.70000076293945;1.784000039100647;56.79999923706055
29/10/2019;06:45;23.0;21.0;22.5;22.8125;22.5;49.70000076293945;1.812000036239624;57.900001525878906
29/10/2019;06:46;22.0;22.0;22.625;22.75;22.1875;49.70000076293945;1.8519999980926514;59.20000076293945
29/10/2019;06:47;22.0;22.0;22.6875;22.75;22.1875;49.70000076293945;1.8960000276565552;60.5
29/10/2019;06:49;22.0;22.0;22.6875;22.6875;22.1875;49.70000076293945;1.9279999732971191;61.5
29/10/2019;06:50;22.0;22.0;22.6875;22.6875;22.1875;65.30000305175781;2.0239999294281006;64.69999694824219
29/10/2019;06:52;22.0;22.0;22.8125;22.75;22.25;65.30000305175781;2.0959999561309814;66.9000015258789
29/10/2019;06:53;23.0;21.0;22.9375;23.0;22.375;65.30000305175781;2.135999917984009;68.30000305175781
29/10/2019;06:54;23.0;21.0;23.0;23.1875;22.625;65.30000305175781;2.1760001182556152;69.5999984741211
29/10/2019;06:55;23.0;21.0;23.0;23.3125;22.8125;65.30000305175781;2.2079999446868896;70.5999984741211
29/10/2019;06:56;23.0;21.0;23.125;23.3125;22.625;65.30000305175781;2.2760000228881836;72.69999694824219
29/10/2019;06:58;23.0;21.0;23.0;23.375;22.6875;65.30000305175781;2.315999984741211;74.30000305175781
29/10/2019;06:59;23.0;21.0;23.1875;23.5;22.8125;65.30000305175781;2.3519999980926514;75.19999694824219
