Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
24/10/2019;17:01;38.0;14.0;31.25;32.0;34.25;129.5;4.064000129699707;131.6999969482422
24/10/2019;17:02;37.0;14.0;31.1875;31.75;34.0;129.5;3.875999927520752;125.69999694824219
24/10/2019;17:03;37.0;14.0;30.5625;31.3125;33.8125;129.5;3.611999988555908;117.0
24/10/2019;17:04;38.0;14.0;30.3125;31.1875;33.6875;129.5;3.507999897003174;113.4000015258789
24/10/2019;17:05;38.0;14.0;30.1875;31.125;33.5625;129.5;3.364000082015991;108.9000015258789
24/10/2019;17:07;37.0;14.0;30.0625;30.875;33.25;129.5;3.2960000038146973;107.0
24/10/2019;17:08;35.0;15.0;30.25;30.5625;32.375;129.5;3.196000099182129;103.4000015258789
24/10/2019;17:09;35.0;15.0;30.3125;30.4375;32.375;129.5;3.063999891281128;99.0
24/10/2019;17:10;36.0;15.0;30.1875;30.5;32.5;129.5;2.884000062942505;93.5999984741211
24/10/2019;17:11;35.0;15.0;30.25;30.25;32.0;129.5;2.803999900817871;90.5
24/10/2019;17:13;36.0;15.0;30.25;30.375;32.1875;129.5;2.691999912261963;87.0
24/10/2019;17:14;37.0;14.0;30.0;30.4375;32.25;129.5;2.5880000591278076;83.5999984741211
24/10/2019;17:16;37.0;14.0;29.6875;30.1875;31.9375;75.4000015258789;2.371999979019165;76.80000305175781
24/10/2019;17:17;38.0;14.0;29.375;30.0625;31.6875;75.4000015258789;2.1519999504089355;69.5999984741211
24/10/2019;17:18;35.0;15.0;29.5;29.8125;30.8125;75.4000015258789;1.7760000228881836;57.20000076293945
24/10/2019;17:19;33.0;16.0;29.0;29.5625;29.9375;75.4000015258789;1.3240000009536743;42.29999923706055
24/10/2019;17:21;32.0;17.0;28.5625;29.4375;29.3125;75.4000015258789;0.9760000109672546;31.200000762939453
24/10/2019;17:22;31.0;17.0;27.4375;28.5;28.0;75.4000015258789;0.8519999980926514;27.200000762939453
24/10/2019;17:23;30.0;18.0;26.9375;27.9375;27.625;75.4000015258789;0.8119999766349792;26.0
24/10/2019;17:24;29.0;18.0;26.6875;27.3125;26.9375;75.4000015258789;0.8880000114440918;28.600000381469727
24/10/2019;17:25;29.0;18.0;26.4375;26.8125;26.4375;75.4000015258789;1.0080000162124634;32.0
24/10/2019;17:27;29.0;18.0;26.1875;26.5;26.25;75.4000015258789;1.0720000267028809;34.400001525878906
24/10/2019;17:28;28.0;19.0;25.8125;26.0625;25.875;75.4000015258789;0.8960000276565552;28.399999618530273
24/10/2019;17:29;28.0;19.0;25.625;26.0;25.6875;75.4000015258789;0.7599999904632568;24.0
24/10/2019;17:30;28.0;19.0;25.5;25.8125;25.4375;75.4000015258789;0.7200000286102295;22.799999237060547
24/10/2019;17:32;27.0;19.0;25.25;25.5625;25.0625;23.700000762939453;0.7319999933242798;23.200000762939453
24/10/2019;17:33;28.0;19.0;25.0625;25.3125;24.875;23.700000762939453;0.7879999876022339;24.799999237060547
24/10/2019;17:34;27.0;19.0;24.75;24.75;24.6875;23.700000762939453;0.7160000205039978;22.600000381469727
24/10/2019;17:36;28.0;22.0;24.6875;24.6875;24.5625;23.700000762939453;0.6959999799728394;22.100000381469727
24/10/2019;17:37;28.0;19.0;24.5625;24.5625;24.4375;23.700000762939453;0.6880000233650208;21.299999237060547
24/10/2019;17:38;28.0;19.0;24.4375;24.4375;24.3125;23.700000762939453;0.6759999990463257;21.5
24/10/2019;17:39;28.0;19.0;24.375;24.4375;24.3125;23.700000762939453;0.6639999747276306;20.799999237060547
24/10/2019;17:40;30.0;18.0;24.1875;24.1875;24.0625;23.700000762939453;0.6439999938011169;20.100000381469727
24/10/2019;17:42;30.0;22.0;24.0625;23.9375;23.8125;23.700000762939453;0.6480000019073486;20.299999237060547
24/10/2019;17:43;30.0;18.0;24.0625;23.875;23.75;23.700000762939453;0.6480000019073486;20.5
24/10/2019;17:44;32.0;17.0;24.0625;23.9375;23.75;23.700000762939453;0.6439999938011169;20.399999618530273
24/10/2019;17:45;32.0;17.0;24.25;24.0;23.6875;23.700000762939453;0.6480000019073486;20.299999237060547
24/10/2019;17:47;31.0;17.0;24.4375;24.25;23.5625;19.399999618530273;0.6159999966621399;19.5
24/10/2019;17:48;31.0;17.0;24.625;24.3125;23.5625;19.399999618530273;0.6079999804496765;19.0
24/10/2019;17:49;30.0;18.0;24.4375;24.1875;23.5;19.399999618530273;0.6039999723434448;19.200000762939453
24/10/2019;17:51;30.0;18.0;24.375;24.1875;23.375;19.399999618530273;0.6000000238418579;18.799999237060547
24/10/2019;17:52;30.0;18.0;24.1875;24.1875;23.3125;19.399999618530273;0.5839999914169312;18.200000762939453
24/10/2019;17:53;33.0;16.0;23.9375;24.25;23.375;19.399999618530273;0.5600000023841858;18.100000381469727
24/10/2019;17:54;33.0;19.0;23.9375;24.0625;23.375;19.399999618530273;0.5600000023841858;17.600000381469727
24/10/2019;17:55;33.0;16.0;23.9375;24.0;23.3125;19.399999618530273;0.5600000023841858;17.200000762939453
24/10/2019;17:57;33.0;16.0;23.875;23.875;23.125;19.399999618530273;0.5519999861717224;17.299999237060547
24/10/2019;17:58;33.0;16.0;23.8125;23.8125;23.0625;19.399999618530273;0.5360000133514404;16.700000762939453
24/10/2019;17:59;31.0;17.0;23.6875;23.625;22.9375;19.399999618530273;0.515999972820282;16.200000762939453
