Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
26/10/2019;00:00;15.0;68.0;18.25;18.1875;17.875;-0.20000000298023224;0.00800000037997961;-0.30000001192092896
26/10/2019;00:01;16.0;69.0;18.1875;18.125;17.8125;-0.20000000298023224;0.00800000037997961;-0.10000000149011612
26/10/2019;00:02;16.0;69.0;18.1875;18.125;17.8125;-0.20000000298023224;0.012000000104308128;0.0
26/10/2019;00:04;16.0;69.0;18.125;18.0;17.6875;-0.20000000298023224;0.012000000104308128;-0.20000000298023224
26/10/2019;00:05;16.0;68.0;18.1875;18.0;17.5625;-0.20000000298023224;0.012000000104308128;-0.10000000149011612
26/10/2019;00:06;15.0;67.0;18.1875;18.0;17.625;-0.20000000298023224;0.00800000037997961;-0.10000000149011612
26/10/2019;00:07;16.0;68.0;18.25;18.0;17.5625;-0.20000000298023224;0.00800000037997961;-0.10000000149011612
26/10/2019;00:08;16.0;68.0;18.25;18.125;17.625;-0.20000000298023224;0.00800000037997961;-0.4000000059604645
26/10/2019;00:10;16.0;68.0;18.3125;18.125;17.6875;-0.20000000298023224;0.00800000037997961;0.0
26/10/2019;00:11;16.0;68.0;18.1875;18.0;17.5625;0.0;0.012000000104308128;-0.20000000298023224
26/10/2019;00:13;16.0;68.0;18.25;18.0;17.625;0.0;0.012000000104308128;-0.30000001192092896
26/10/2019;00:14;16.0;68.0;18.25;18.0625;17.5625;0.0;0.00800000037997961;-0.5
26/10/2019;00:15;16.0;68.0;18.3125;18.1875;17.625;0.0;0.00800000037997961;-0.20000000298023224
26/10/2019;00:16;16.0;68.0;18.25;18.25;17.75;0.0;0.012000000104308128;-0.20000000298023224
26/10/2019;00:17;16.0;68.0;18.1875;18.0625;17.6875;0.0;0.00800000037997961;0.0
26/10/2019;00:19;15.0;67.0;18.1875;18.0;17.5625;0.0;0.012000000104308128;-0.20000000298023224
26/10/2019;00:20;16.0;68.0;18.125;17.9375;17.625;0.0;0.00800000037997961;-0.30000001192092896
26/10/2019;00:21;16.0;68.0;18.1875;18.0;17.5;0.0;0.00800000037997961;-0.4000000059604645
26/10/2019;00:22;16.0;68.0;18.0625;17.75;17.375;0.0;0.00800000037997961;-0.4000000059604645
26/10/2019;00:23;16.0;68.0;18.1875;17.9375;17.625;0.0;0.00800000037997961;-0.4000000059604645
26/10/2019;00:25;15.0;67.0;18.0;17.625;17.4375;0.0;0.012000000104308128;-0.10000000149011612
26/10/2019;00:26;16.0;68.0;18.0;17.6875;17.5;0.0;0.012000000104308128;-0.20000000298023224
26/10/2019;00:28;16.0;68.0;18.0625;17.8125;17.625;-0.20000000298023224;0.00800000037997961;-0.10000000149011612
26/10/2019;00:29;16.0;68.0;18.125;18.0;17.5;-0.20000000298023224;0.00800000037997961;-0.30000001192092896
26/10/2019;00:30;16.0;69.0;18.1875;18.0625;17.75;-0.20000000298023224;0.00800000037997961;-0.20000000298023224
26/10/2019;00:31;15.0;67.0;18.25;18.125;17.9375;-0.20000000298023224;0.00800000037997961;-0.20000000298023224
26/10/2019;00:32;16.0;69.0;18.25;18.125;17.9375;-0.20000000298023224;0.012000000104308128;-0.4000000059604645
26/10/2019;00:34;16.0;69.0;18.0625;17.9375;17.8125;-0.20000000298023224;0.00800000037997961;-0.20000000298023224
26/10/2019;00:35;16.0;69.0;18.0625;17.9375;17.6875;-0.20000000298023224;0.012000000104308128;-0.10000000149011612
26/10/2019;00:36;16.0;69.0;18.125;18.0;17.6875;-0.20000000298023224;0.012000000104308128;-0.5
26/10/2019;00:37;15.0;67.0;18.0625;17.9375;17.6875;-0.20000000298023224;0.00800000037997961;-0.10000000149011612
26/10/2019;00:38;16.0;69.0;18.0625;17.9375;17.625;-0.20000000298023224;0.00800000037997961;-0.30000001192092896
26/10/2019;00:40;16.0;69.0;18.0625;17.9375;17.5;-0.20000000298023224;0.00800000037997961;-0.5
26/10/2019;00:41;16.0;69.0;18.0;17.875;17.5;-0.20000000298023224;0.00800000037997961;-0.5
26/10/2019;00:43;16.0;69.0;18.0625;18.0;17.5625;-0.20000000298023224;0.004000000189989805;-0.20000000298023224
26/10/2019;00:44;16.0;69.0;18.125;18.0625;17.6875;-0.20000000298023224;0.012000000104308128;-0.20000000298023224
26/10/2019;00:45;16.0;69.0;18.1875;18.0625;17.8125;-0.20000000298023224;0.00800000037997961;-0.30000001192092896
26/10/2019;00:46;16.0;69.0;18.1875;18.125;17.875;-0.20000000298023224;0.00800000037997961;-0.30000001192092896
26/10/2019;00:48;16.0;69.0;18.125;18.0625;17.75;-0.20000000298023224;0.00800000037997961;-0.20000000298023224
26/10/2019;00:49;16.0;69.0;18.0625;18.0;17.625;-0.20000000298023224;0.00800000037997961;0.0
26/10/2019;00:50;14.0;69.0;18.0;17.9375;17.5;-0.20000000298023224;0.00800000037997961;-0.10000000149011612
26/10/2019;00:51;16.0;69.0;17.9375;17.875;17.375;-0.20000000298023224;0.00800000037997961;-0.30000001192092896
26/10/2019;00:52;16.0;69.0;17.9375;17.875;17.4375;-0.20000000298023224;0.00800000037997961;-0.30000001192092896
26/10/2019;00:54;16.0;69.0;17.9375;17.875;17.3125;-0.20000000298023224;0.012000000104308128;-0.5
26/10/2019;00:55;16.0;69.0;17.875;17.625;17.3125;-0.20000000298023224;0.00800000037997961;-0.20000000298023224
26/10/2019;00:56;14.0;68.0;17.8125;17.5625;17.3125;-0.20000000298023224;0.00800000037997961;-0.20000000298023224
26/10/2019;00:57;16.0;69.0;17.75;17.4375;17.25;-0.20000000298023224;0.012000000104308128;-0.10000000149011612
26/10/2019;00:59;16.0;69.0;17.6875;17.3125;17.25;-0.4000000059604645;0.00800000037997961;-0.20000000298023224
