Dia;Hora;Temp Amb [ºC];Umidade [%];T1 [ºC];T2 [ºC];T3 [ºC];Isc [mA];Tensão [V];Corrente [mA]
02/11/2019;07:00;21.0;22.0;21.5;21.5625;21.3125;30.299999237060547;0.9679999947547913;30.799999237060547
02/11/2019;07:02;22.0;22.0;21.5625;21.625;21.375;30.299999237060547;0.984000027179718;31.0
02/11/2019;07:03;22.0;22.0;21.5625;21.6875;21.375;30.299999237060547;0.9959999918937683;31.700000762939453
02/11/2019;07:04;22.0;22.0;21.625;21.6875;21.375;30.299999237060547;1.003999948501587;31.899999618530273
02/11/2019;07:05;22.0;22.0;21.625;21.75;21.4375;30.299999237060547;1.031999945640564;32.79999923706055
02/11/2019;07:06;22.0;22.0;21.6875;21.75;21.4375;30.299999237060547;1.027999997138977;32.599998474121094
02/11/2019;07:08;22.0;22.0;21.6875;21.8125;21.4375;30.299999237060547;1.0640000104904175;33.599998474121094
02/11/2019;07:09;22.0;22.0;21.75;21.8125;21.5;30.299999237060547;1.1360000371932983;35.70000076293945
02/11/2019;07:10;22.0;22.0;21.8125;21.875;21.5625;30.299999237060547;1.3200000524520874;41.599998474121094
02/11/2019;07:11;22.0;22.0;22.5;22.0625;21.875;30.299999237060547;2.3919999599456787;76.4000015258789
02/11/2019;07:12;22.0;22.0;23.0625;22.375;22.1875;30.299999237060547;3.0799999237060547;98.5999984741211
02/11/2019;07:14;22.0;22.0;23.8125;22.875;22.6875;30.299999237060547;3.371999979019165;107.9000015258789
02/11/2019;07:15;23.0;21.0;24.375;23.5625;23.375;112.19999694824219;3.444000005722046;110.4000015258789
02/11/2019;07:17;23.0;21.0;24.5625;24.1875;24.0;112.19999694824219;3.5759999752044678;114.80000305175781
02/11/2019;07:18;24.0;21.0;25.25;25.5625;25.0625;112.19999694824219;3.812000036239624;122.4000015258789
02/11/2019;07:19;24.0;21.0;25.4375;26.0625;25.5625;112.19999694824219;3.8919999599456787;125.19999694824219
02/11/2019;07:20;24.0;21.0;25.5625;26.5625;26.0625;112.19999694824219;4.015999794006348;129.10000610351562
02/11/2019;07:22;24.0;21.0;26.0;26.9375;26.3125;112.19999694824219;4.111999988555908;132.0
02/11/2019;07:23;24.0;21.0;26.125;27.25;26.6875;112.19999694824219;4.216000080108643;135.6999969482422
02/11/2019;07:24;24.0;21.0;26.75;27.75;27.0625;112.19999694824219;4.383999824523926;141.1999969482422
02/11/2019;07:26;25.0;20.0;27.1875;28.3125;27.375;112.19999694824219;4.552000045776367;147.0
02/11/2019;07:28;25.0;20.0;27.25;28.625;27.6875;112.19999694824219;4.627999782562256;149.3000030517578
02/11/2019;07:29;25.0;20.0;27.6875;28.875;27.75;112.19999694824219;4.739999771118164;153.0
02/11/2019;07:31;25.0;20.0;27.8125;29.375;28.0;162.0;4.943999767303467;159.6999969482422
02/11/2019;07:32;25.0;20.0;28.0;29.5;28.125;162.0;5.104000091552734;165.0
02/11/2019;07:33;26.0;20.0;28.4375;29.75;28.375;162.0;5.203999996185303;168.0
02/11/2019;07:34;26.0;20.0;28.625;30.0;28.5625;162.0;5.308000087738037;171.89999389648438
02/11/2019;07:35;26.0;20.0;28.75;30.1875;28.6875;162.0;5.4079999923706055;175.0
02/11/2019;07:37;26.0;20.0;29.25;30.5;28.625;162.0;5.631999969482422;182.1999969482422
02/11/2019;07:38;26.0;20.0;29.375;30.6875;28.8125;162.0;5.723999977111816;185.1999969482422
02/11/2019;07:39;26.0;20.0;29.5;30.875;29.125;162.0;5.8520002365112305;189.39999389648438
02/11/2019;07:40;27.0;19.0;29.6875;31.0625;29.25;162.0;5.960000038146973;192.89999389648438
02/11/2019;07:41;27.0;19.0;29.6875;31.3125;29.625;162.0;6.064000129699707;196.5
02/11/2019;07:43;27.0;19.0;30.0;31.625;29.8125;162.0;6.26800012588501;203.1999969482422
02/11/2019;07:44;28.0;19.0;30.3125;31.6875;29.75;162.0;6.383999824523926;207.10000610351562
02/11/2019;07:45;27.0;19.0;30.25;31.9375;30.0;162.0;6.47599983215332;210.0
02/11/2019;07:47;27.0;19.0;30.4375;31.875;29.8125;217.3000030517578;6.5879998207092285;213.6999969482422
02/11/2019;07:48;27.0;19.0;30.1875;31.9375;29.75;217.3000030517578;6.78000020980835;220.3000030517578
02/11/2019;07:49;28.0;19.0;30.875;32.375;30.5;217.3000030517578;6.995999813079834;227.3000030517578
02/11/2019;07:50;28.0;19.0;30.875;32.625;30.6875;217.3000030517578;7.111999988555908;230.89999389648438
02/11/2019;07:52;28.0;19.0;31.25;32.75;30.6875;217.3000030517578;7.188000202178955;233.39999389648438
02/11/2019;07:53;28.0;19.0;31.3125;33.0;30.875;217.3000030517578;7.323999881744385;238.10000610351562
02/11/2019;07:54;28.0;19.0;31.3125;33.125;31.0625;217.3000030517578;7.423999786376953;241.39999389648438
02/11/2019;07:55;28.0;19.0;31.4375;33.375;31.5;217.3000030517578;7.6479997634887695;248.8000030517578
02/11/2019;07:56;28.0;19.0;31.5;33.4375;31.625;217.3000030517578;7.783999919891357;253.0
02/11/2019;07:58;28.0;19.0;31.625;33.5;31.625;217.3000030517578;7.883999824523926;257.0
02/11/2019;07:59;29.0;18.0;31.875;33.6875;31.75;217.3000030517578;7.995999813079834;260.5
